PubChem ID,Name,Canonical SMILES
CHEMBL131590,CHEMBL131590,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9Cl)OC
CHEMBL131715,CHEMBL131715,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=C(C=C9)Cl)OC
CHEMBL132169,CHEMBL132169,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=C(C=C9)OC)OC
CHEMBL132170,CHEMBL132170,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC(=CC(=C9)[N+](=O)[O-])[N+](=O)[O-])OC
CHEMBL132348,CHEMBL132348,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)CC(=O)O)OC
CHEMBL132533,CHEMBL132533,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)CO)O)O)C=C(C=C6)O
CHEMBL133209,CHEMBL133209,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)CO)O)O)C=C(C=C6)O
CHEMBL134536,CHEMBL134536,CC1C(C(C(C(O1)N2C3=C(C=CC(=C3)O)C4=C5C(=C6C7=C(C=C(C=C7)O)NC6=C42)C(=O)N(C5=O)NC(CO)CO)O)O)O
CHEMBL135491,CHEMBL135491,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)CO)O)O)C=C(C=C6)O
CHEMBL135492,CHEMBL135492,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)CO)O)O)C=C(C=C6)O
CHEMBL135881,CHEMBL135881,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)C(CO)O)O)O)C=C(C=C6)O
CHEMBL135970,CHEMBL135970,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)CO)O)O)C=C(C=C6)O
CHEMBL139517,CHEMBL139517,C1=CC2=C(C(=C1)Cl)NC3=C4C(=C5C(=C23)C(=O)NC5=O)C6=C(N4)C(=CC=C6)Cl
CHEMBL140600,CHEMBL140600,CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)O)O
CHEMBL141247,CHEMBL141247,C1CC2C3=C(C=CC=C3NC(=O)NC4=CC=CC=N4)C(=O)N2C1
CHEMBL14217,CHEMBL14217,C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)C4=C(C=CC(=C4)[N+](=O)[O-])Cl
CHEMBL14445,CHEMBL14445,CC1=NC=CC2=C1NC3=C2C=CC(=C3)F
CHEMBL144479,CHEMBL144479,C1CC2N(C1N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)CC9=CC=CC=C9
CHEMBL144598,CHEMBL144598,C1CC2N(C(C1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)CC9=CC=CC=C9
CHEMBL146564,CHEMBL146564,C1C2NC(CO1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O
CHEMBL147986,CHEMBL147986,C1CC2NC(C1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O
CHEMBL148333,CHEMBL148333,CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2
CHEMBL151546,CHEMBL151546,C1=CC2=C(C(=C1)NC(=O)N)C(=O)C3=C2NN=C3C4=CSC(=C4)Cl
CHEMBL154620,CHEMBL154620,COC1C(OC(C(C1O)O)N2C3=CC=CC=C3C4=C5C(=C6C7=CC=CC=C7NC6=C42)C(=O)N(C5=O)CCCCOC(=O)CBr)CO
CHEMBL156776,CHEMBL156776,COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)COC(=O)CBr
CHEMBL160030,CHEMBL160030,C1=CC=C2C(=C1)C(=CN2CCCSC(=N)N)C3=CC(=O)NC3=O
CHEMBL161832,CHEMBL161832,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2CCCSC(=N)N)C4=CC(=O)NC4=O
CHEMBL162621,CHEMBL162621,C1=CC=C2C(=C1)C=C(S2)C3=C(C4=CC=CC=C4N3CCCSC(=N)N)C5=C(C(=O)NC5=O)C#N
CHEMBL162903,CHEMBL162903,C1=CC=C2C(=C1)C=C(S2)C3=C(C4=CC=CC=C4N3CCCN)C5=C(C(=O)NC5=O)C#N
CHEMBL163269,CHEMBL163269,C1=CC=C2C(=C1)C=CC=C2C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=[NH2+])N.[Br-]
CHEMBL163629,CHEMBL163629,CNC(=O)OCCCN1C2=CC=CC=C2C(=C1C3=CC4=CC=CC=C4S3)C5=C(C(=O)NC5=O)C#N
CHEMBL16958,CHEMBL16958,C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5
CHEMBL175225,CHEMBL175225,C1=CC=[N+]2C(=C1)C=C(C3=C2C(=CC=C3)Cl)O.[Cl-]
CHEMBL177780,CHEMBL177780,CCCCCCC(C)CCCCCCCCCCCC1C(C(N1)CO)O
CHEMBL1933288,CHEMBL1933288,CC1CCNC(=O)C2=CC3=C(N12)C=C(C=C3)C(=O)NC4=NC5=CC=CC=C5N4CCCN(C)C
CHEMBL193697,CHEMBL193697,C1CC(C(CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC(=C(C(=C3)O)C(=O)C4=CC=CC=C4C(=O)O)O
CHEMBL1983884,CHEMBL1983884,C1=CC=C2C(=C1)N=C3N2C(=NC=N3)N
CHEMBL2029060,CHEMBL2029060,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)O)C=C(C=C6)O
CHEMBL2311100,CHEMBL2311100,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
CHEMBL263188,CHEMBL263188,CC(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(C)NS(=O)(=O)C1=CC=C(C2=CC=CC=C21)N(C)C
CHEMBL263225,CHEMBL263225,CC(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)N
CHEMBL26501,CHEMBL26501,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CC(CCN5C6=CC=CC=C64)CN(C)C
CHEMBL265315,CHEMBL265315,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NC(CCCN=C(N)N)CCl
CHEMBL265502,CHEMBL265502,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C
CHEMBL265876,CHEMBL265876,CC(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(C)NS(=O)(=O)C1=CC=CC2=C1C=CN=C2
CHEMBL266255,CHEMBL266255,C1CN(C2=C(N1C3=CC=CC=C3)C=C4C(=C2)C(=O)NC4=O)C5=CC=CC=C5
CHEMBL266487,CHEMBL266487,C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
CHEMBL266969,CHEMBL266969,C1CCC(CC1)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4CCCCC4
CHEMBL267019,CHEMBL267019,C1=CC(=CC=C1NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=C(C=C4)O)O
CHEMBL267869,CHEMBL267869,C1=CC(=CC=C1C#N)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=C(C=C4)C#N
CHEMBL267941,CHEMBL267941,CN(C1=CC=CC=C1)C2=C(C=C3C(=C2)C(=O)NC3=O)N(C)C4=CC=CC=C4
CHEMBL268368,CHEMBL268368,C1=CC=C2C(=C1)C3=C4C(=C5C6=CC=CC=C6NC5=C3N2)C(=O)NC4=O
CHEMBL268441,CHEMBL268441,CC(=O)N(C1=CC=CC=C1)C2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=CC=C4
CHEMBL268868,CHEMBL268868,C1=CC=C(C=C1)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=CC=C4
CHEMBL269557,CHEMBL269557,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C6C5(COC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O6)O)O)O)O)O)O)CO)O)C)C)C2C1)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C
CHEMBL273547,CHEMBL273547,CC1=C(N=CN1)C2=NC=CC3=C2NC4=CC=CC=C34
CHEMBL277008,CHEMBL277008,C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O
CHEMBL27852,CHEMBL27852,C1CC(N2C1CCC(C2)(CC3=CC=CC=C3)N)C(=O)NC(CCCN=C(N)N)C(=O)C4=NC5=CC=CC=C5S4
CHEMBL278819,CHEMBL278819,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3
CHEMBL279405,CHEMBL279405,CC(C)CCOC1=C2C=NNC2=NC=C1C(=O)C3=CC=CC=C3
CHEMBL280069,CHEMBL280069,COC1=CC2=CC(=CN=C2C=C1OC)C3=CC=NC=C3
CHEMBL281470,CHEMBL281470,COC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=CC=CC=C43
CHEMBL282830,CHEMBL282830,C1CN2CCC(CN2C1C(=O)NC(CCCN=C(N)N)C(=O)C3=NC4=CC=CC=C4S3)(CC5=CC=CC=C5)N
CHEMBL284436,CHEMBL284436,C1CN2CCC(CN2C1C(=O)NC(CCCN=C(N)N)CCl)(CC3=CC=CC=C3)N
CHEMBL28509,CHEMBL28509,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC
CHEMBL28641,CHEMBL28641,CCCCCCCCCCCCCCCCCCSCC(C[N+](C)(C)CCCO)OC.[I-]
CHEMBL28657,CHEMBL28657,CCCCCCCCCCCCCCCCOCC(C[N+](C)(C)C)OC.[Br-]
CHEMBL288273,CHEMBL288273,C1C2C(C3C4C(C5=C(C(=C(C(=C5C(=O)O4)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O
CHEMBL28893,CHEMBL28893,CCCCCCCCCCCCCCCCSCC(C[N+](C)(C)C)OC.[Br-]
CHEMBL288949,CHEMBL288949,C1C2C(C3C4C(C5=C(C(=C(C(=C5C(=O)O4)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O
CHEMBL289369,CHEMBL289369,C1C(C(C(C=C1C(=O)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O
CHEMBL290632,CHEMBL290632,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O)C9=CC(=C(C=C9)O)O)O
CHEMBL291126,CHEMBL291126,C1C(C2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C1O2)C7=C53)C(=O)NC6=O)CO
CHEMBL293338,CHEMBL293338,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C(C(=C6C7=CC=CC=C7N2C6=C53)CO)CO)NC)OC
CHEMBL293750,CHEMBL293750,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)COC6=O)N(C)C)OC
CHEMBL294653,CHEMBL294653,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)COC6=O)NC)OC
CHEMBL295132,CHEMBL295132,CN1C(=O)C2=C3C4=C(C(=CC=C4)Cl)NC3=C5C(=C2C1=O)C6=C(N5C7C(C(C(C(O7)CO)OC)O)O)C(=CC=C6)Cl
CHEMBL299368,CHEMBL299368,CCCCCCCCCCCCCCCCOCC(COCC[N+](C)(C)C)OC.[Br-]
CHEMBL299763,CHEMBL299763,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC
CHEMBL300559,CHEMBL300559,CCCN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6NC5=C31)C(=O)NC4=O
CHEMBL301483,CHEMBL301483,CCNC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCCN(CC)CC)C3=C(C=CC=C3Cl)Cl
CHEMBL309733,CHEMBL309733,C1C(C(C(CC1(C(=O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O
CHEMBL31,CHEMBL31,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
CHEMBL310527,CHEMBL310527,C1C(C(C(CC1(C(=O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
CHEMBL310950,CHEMBL310950,C1C2C(C3C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O3)O)O)O)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C1=O)O)O)O)O)O)O
CHEMBL311573,CHEMBL311573,CC1C(C2C(C(O1)O)OC(=O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4C(=O)O2)O)O)O)O)O)O)O
CHEMBL311906,CHEMBL311906,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C1=O)O)O)O)O)O)O
CHEMBL318272,CHEMBL318272,C1COCCN1CCNC(=O)CCN2C3=CC=CC=C3C4=C5CNC(=O)C5=C6C7=CC=CC=C7NC6=C42
CHEMBL318650,CHEMBL318650,C1=CC=C(C=C1)CC(C(=O)NCCNCCCCCNC2=C(C(=O)NC2=O)C3=CC4=CC=CC=C4N3)N
CHEMBL319068,CHEMBL319068,CN(C)CCCNC(=O)CCN1C2=CC=CC=C2C3=C4CNC(=O)C4=C5C6=CC=CC=C6NC5=C31
CHEMBL320574,CHEMBL320574,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C=CC=C6O)NC5=C3N2C7C(C(C(C(O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO
CHEMBL320575,CHEMBL320575,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C=CC(=C6)O)NC5=C3N2C7C(C(C(C(O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO
CHEMBL321262,CHEMBL321262,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C=C(C=C6)O)N(C5=C3N2)C7C(C(C(C(O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO
CHEMBL322066,CHEMBL322066,COC1=CC(=CC(=C1OC)OC)NC2=NC=CC(=N2)C3=CN=C(C=C3)N4CCNCC4
CHEMBL322711,CHEMBL322711,C1=CC2=C(C(=C1)O)N(C3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4)C=C(C=C6)O)C7C(C(C(C(O7)CO)O)O)O
CHEMBL322712,CHEMBL322712,C1=CC2=C(C(=C1)O)N(C3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4)C=CC(=C6)O)C7C(C(C(C(O7)CO)O)O)O
CHEMBL323394,CHEMBL323394,C1=CC2=C(C=C1O)N(C3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4)C=CC(=C6)O)C7C(C(C(C(O7)CO)O)O)O
CHEMBL323601,CHEMBL323601,C1=CC2=C(C=C1O)C3=C4C(=C5C6=C(C=CC(=C6)O)N(C5=C3N2)C7C(C(C(C(O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO
CHEMBL324765,CHEMBL324765,C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C=C(C=C6)O
CHEMBL325005,CHEMBL325005,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C(=CC=C6)O)NC5=C3N2C7C(C(C(C(O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO
CHEMBL325023,CHEMBL325023,CC1=C(SC(=N1)C)C2=C3C(=NN2)C4=C(C3=O)C(=CC=C4)NC(=O)NN5CCN(CC5)C
CHEMBL325839,CHEMBL325839,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C=C(C=C6)O)NC5=C3N2C7C(C(C(C(O7)CO)O)O)O)C(=O)N(C4=O)NC(CO)CO
CHEMBL327291,CHEMBL327291,C1=CC=C2C(=C1)C=C(N2)C3=C(C(=O)NC3=O)NCCCCCN
CHEMBL327300,CHEMBL327300,COC1=C(C=C(C=C1)OC2=C3C=C(C(=CC3=NC=C2)OC)OC)OC
CHEMBL329274,CHEMBL329274,C1=CC=C2C(=C1)C=CN2C3=C(C(=O)NC3=O)N4C=CC5=CC=CC=C54
CHEMBL329958,CHEMBL329958,CN1C=C(C=C1C(=O)C2=CN(C(=C2)C(=O)OC)C)C(=O)C3=CC(=CN3C)NC(=O)CCN4C5=CC=CC=C5C6=C7CNC(=O)C7=C8C9=CC=CC=C9NC8=C64
CHEMBL334064,CHEMBL334064,C1=C(C=C2C3=C4C(=C5C6=CC(=CC(=C6N(C5=C3NC2=C1O)C7C(C(C(C(O7)CO)O)O)O)O)O)C(=O)N(C4=O)NC(CO)CO)O
CHEMBL334337,CHEMBL334337,C1C(C(OC1N2C3=C(C=CC(=C3)O)C4=C5C(=C6C7=C(C=C(C=C7)O)NC6=C42)C(=O)N(C5=O)NC(CO)CO)CO)O
CHEMBL334360,CHEMBL334360,C1C(C(C(O1)N2C3=C(C=CC(=C3)O)C4=C5C(=C6C7=C(C=C(C=C7)O)NC6=C42)C(=O)N(C5=O)NC(CO)CO)O)O
CHEMBL334461,CHEMBL334461,C1C(C(C(OC1N2C3=C(C=CC(=C3)O)C4=C5C(=C6C7=C(C=C(C=C7)O)NC6=C42)C(=O)N(C5=O)NC(CO)CO)CO)O)O
CHEMBL334869,CHEMBL334869,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C=C(C=C6)O
CHEMBL335012,CHEMBL335012,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CN=CC=C9)OC
CHEMBL335020,CHEMBL335020,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)N(C)C(=O)C9=CC=CC=C9)OC
CHEMBL335648,CHEMBL335648,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)[N+](C)(C)C)OC
CHEMBL335718,CHEMBL335718,CCCCC(CN(C)C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O)O
CHEMBL335931,CHEMBL335931,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)CNC(=O)OC(C)(C)C)OC
CHEMBL335932,CHEMBL335932,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C(F)(F)F)OC
CHEMBL335940,CHEMBL335940,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C=C(C=C6)O
CHEMBL336192,CHEMBL336192,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=C(C=C9)C(=O)OC)OC
CHEMBL336603,CHEMBL336603,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C=C(C=C6)O
CHEMBL336626,CHEMBL336626,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(O7)C(CO)O)O)O)C=C(C=C6)O
CHEMBL337026,CHEMBL337026,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)NC)OC
CHEMBL337027,CHEMBL337027,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)CCC(=O)O)OC
CHEMBL337035,CHEMBL337035,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=S)NC)OC
CHEMBL337297,CHEMBL337297,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=NC=CN=C9)OC
CHEMBL338049,CHEMBL338049,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC
CHEMBL338155,CHEMBL338155,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(NC(=O)C6=C7C8=CC=CC=C8N2C7=C53)O)NC)OC
CHEMBL338449,CHEMBL338449,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)OC(C)(C)C)OC
CHEMBL338935,CHEMBL338935,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)CN)OC
CHEMBL338944,CHEMBL338944,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC(=CC=C9)Cl)OC
CHEMBL338956,CHEMBL338956,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)N(C)C(=O)C9=CC=CC=C9)OC
CHEMBL338966,CHEMBL338966,C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC(CO)CO)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C=C(C=C6)O
CHEMBL338967,CHEMBL338967,C1C(C(C(C(O1)N2C3=C(C=CC(=C3)O)C4=C5C(=C6C7=C(C=C(C=C7)O)NC6=C42)C(=O)N(C5=O)NC(CO)CO)O)O)O
CHEMBL339364,CHEMBL339364,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9CCCCC9)OC
CHEMBL339799,CHEMBL339799,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC
CHEMBL340611,CHEMBL340611,CC[N+](C)(C)C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O
CHEMBL342767,CHEMBL342767,CN1C2CCCC1N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O
CHEMBL344314,CHEMBL344314,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN
CHEMBL345384,CHEMBL345384,COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)N(C5=O)CC(=O)CCl)CO
CHEMBL345881,CHEMBL345881,COC1C(OC(C(C1O)OC(=O)CBr)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO
CHEMBL347195,CHEMBL347195,COC1C(OC(C(C1OC(=O)CBr)O)N2C3=CC=CC=C3C4=C5C(=C6C7=CC=CC=C7NC6=C42)C(=O)NC5=O)CO
CHEMBL347466,CHEMBL347466,CC(=O)OC1C(C(C(OC1N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO)OC)O
CHEMBL347684,CHEMBL347684,COC1C(OC(C(C1O)OC(=O)CBr)N2C3=CC=CC=C3C4=C5C(=C6C7=CC=CC=C7NC6=C42)C(=O)NC5=O)CO
CHEMBL348586,CHEMBL348586,CN(C)C1=C(C(=O)NC1=O)C2=C(N(C3=CC=CC=C32)CCCSC(=N)N)C4=CC5=CC=CC=C5S4
CHEMBL348943,CHEMBL348943,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=C(C4=CC=CC=C4N3CCCSC(=N)N)C5=CC(=O)NC5=O
CHEMBL349382,CHEMBL349382,C1CN=C(N1)NCCCN2C3=CC=CC=C3C(=C2C4=CC5=CC=CC=C5S4)C6=CC(=O)NC6=O
